Name,Team,Level,Age,PA,BB%,K%,BB/K,AVG,OBP,SLG,OPS,ISO,Spd,BABIP,wSB,wRC,wRAA,wOBA,wRC+,PlayerId
"Max Stassi","SFG","AAA",34,84,0.154761904,0.214285714,0.722222222,0.264705882,0.404761904,0.382352941,0.787114845,0.117647059,3.1334776313943,0.346938775,-0.009400689974427223,13.426501971416544,1.0900263606835112,0.37390851477781933,118.78858958417553,"10059"
"Tucker Barnhart","TEX","AAA",34,125,0.136,0.192,0.708333333,0.213592233,0.338709677,0.330097087,0.668806764,0.116504854,2.2123934458569017,0.256410256,-0.7719073174521327,13.580068188447553,-4.777782422762315,0.31790762707110376,78.31627804193027,"10200"
"Jon Singleton","HOU","AAA",33,248,0.153225806,0.266129032,0.575757575,0.191387559,0.318548387,0.315789473,0.63433786,0.124401914,1.770868122039396,0.248175182,-0.8037437959574163,23.31428720165219,-13.107688410988196,0.30190397750946785,74.39520793659311,"10441"
"Enrique Hernandez","LAD","AAA",33,16,0.125,0.1875,0.666666666,0.357142857,0.4375,0.5,0.9375,0.142857143,4.36504854999985,0.454545454,0.16260702209547162,3.2942062001598744,0.944401321925011,0.4242761619389057,145.06767839214737,"10472"
"Gio Urshela","OAK","AAA",33,16,0.125,0.25,0.5,0.5,0.5625,0.857142857,1.419642857,0.357142857,2.64285714,0.666666666,-0.04487157706171274,5.868261770664812,3.518456892429949,0.6002440303564072,240.86474444620129,"10681"
"Yolmer Sanchez","LAA","AAA",33,492,0.136178861,0.231707317,0.587719298,0.246376811,0.356557377,0.328502415,0.685059792,0.082125604,5.037976375532279,0.32885906,-0.882173138204962,57.72243730535963,-14.534062700362417,0.3274033773140829,75.42620420466334,"11602"
"Brandon Drury","LAA","AAA",32,154,0.116883116,0.207792207,0.5625,0.233082706,0.337662337,0.345864661,0.683526998,0.112781955,3.4575245501910183,0.292929292,-0.8317360868677497,17.178106239402435,-5.438765713608123,0.3210857529918869,71.49138439268002,"11615"
"Nick Martini","OAK","AAA",35,360,0.138888888,0.183333333,0.757575757,0.258620689,0.383333333,0.434482758,0.817816091,0.175862069,3.3928571400000003,0.294117647,-0.7927311947569251,56.07549630490901,3.2048865446245856,0.3694523534628266,97.12025816974472,"12005"
"Eddie Rosario","LAD","AAA",33,69,0.115942028,0.231884057,0.5,0.33898305,0.405797101,0.542372881,0.948169982,0.203389831,4.616402169562805,0.418604651,-0.05224976968020201,12.788478435606677,2.654944898218829,0.40180130325146574,131.0696128654963,"12155"
"Austin Barnes","SFG","AAA",35,37,0.108108108,0.162162162,0.666666666,0.212121212,0.297297297,0.212121212,0.509418509,0,2.64285714,0.259259259,-0.08226455794647336,1.9428214516154536,-3.4911023293026675,0.2565109520345121,45.66960811230011,"12158"
"Ben Gamel","LAA","AAA",33,127,0.173228346,0.228346456,0.758620689,0.281553398,0.417322834,0.611650485,1.028973319,0.330097087,3.3363321458375923,0.318181818,-0.786864509806037,28.04955597818147,9.39797975719224,0.4406554586305393,145.96324638786137,"12160"
"Michael Perez","ARI","AAA",32,74,0.081081081,0.256756756,0.315789473,0.272727272,0.351351351,0.424242424,0.775593775,0.151515152,0.14285714,0.355555555,-0.14957192353904247,10.283754289461514,-0.5840932723747296,0.35108141480265437,86.47926389442814,"12977"
"Max Muncy","LAD","AAA",34,25,0.12,0.36,0.333333333,0.318181818,0.4,0.5,0.9,0.181818182,1.60119047125,0.5,-0.05982876941561699,4.620392201742098,0.9488220795001244,0.4012275218963623,130.71224336571848,"13301"
"Ildemaro Vargas","ARI","AAA",33,241,0.087136929,0.091286307,0.954545454,0.254629629,0.327800829,0.388888888,0.716689717,0.134259259,5.8502140443567585,0.263157894,-0.18878659466281533,27.789648424737894,-7.604287553674733,0.32520235524632624,70.36095247474245,"13324"
"Jake Lamb","SFG","AAA",34,176,0.119318181,0.25,0.477272727,0.24,0.352272727,0.353333333,0.70560606,0.113333333,1.79058440875,0.326923076,-0.36645121267065406,21.53083480790481,-4.317018852678684,0.3328857577659867,93.23829586613633,"13329"
"Omar Narvaez","HOU","AAA",33,232,0.159482758,0.159482758,1,0.264550264,0.392241379,0.354497354,0.746738733,0.08994709,1.08035714,0.311258278,-0.5982876941561699,33.48257803295914,-0.5895927014463795,0.3569351850912489,105.67321919867243,"13338"
"Jack Lopez","SEA","AAA",32,396,0.05050505,0.28030303,0.18018018,0.232492997,0.275324675,0.347338935,0.62266361,0.114845938,6.190540188959588,0.305785123,1.9792765560559928,28.98567551349294,-29.171995222819927,0.27913876911262414,53.47313417650539,"13663"
"Chris Taylor","LAA","AAA",34,20,0.05,0.3,0.166666666,0.210526315,0.25,0.210526315,0.460526315,0,2.64285714,0.307692307,-0.03739298088476062,0.4308081004458869,-2.506447997347692,0.2226380378007889,10.174978031281873,"13757"
"Albert Almora Jr.","ARI","AAA",31,166,0.108433734,0.138554216,0.782608695,0.303448275,0.37804878,0.475862068,0.853910848,0.172413793,6.191309568019576,0.336134453,-0.9193563400767744,27.407484925003217,3.028259313316511,0.37966845638868285,104.28419370063668,"14109"
"Joe Hudson","HOU","AAA",34,80,0.1,0.45,0.222222222,0.114285714,0.215189873,0.257142857,0.47233273,0.142857143,1.4409340587500001,0.161290322,-0.09722175030037761,1.5906092199578148,-10.158415171216502,0.22082475770877885,23.896459650622678,"14412"
"Tim Locastro","SDP","AAA",32,414,0.086956521,0.161835748,0.537313432,0.270348837,0.367245657,0.433139534,0.800385191,0.162790697,8.551287006136326,0.308823529,2.966743490193039,61.49657078058,0.6953695562529113,0.361552071512042,94.18507131606275,"15124"
"Trey Mancini","ARI","AAA",33,335,0.074626865,0.208955223,0.357142857,0.307692307,0.373134328,0.52173913,0.894873458,0.214046823,3.55232036344896,0.351851851,-0.7981872935779393,58.03023999720296,8.831200359160507,0.3885492589380648,109.81544342924879,"15149"
"Billy McKinney","TEX","AAA",30,255,0.109803921,0.22745098,0.48275862,0.267857142,0.356862745,0.455357142,0.812219887,0.1875,5.3314967994335145,0.324840764,-0.34381461702287197,37.803598869015055,0.35358362214692685,0.3612315525689463,105.29981357487944,"15654"
"Rowdy Tellez","TEX","AAA",30,16,0.0625,0.375,0.166666666,0.333333333,0.375,0.8,1.175,0.466666667,0.14285714,0.428571428,-0.02243578853085637,4.071384585816228,1.721579707581364,0.47740571573376656,177.6568224042079,"15679"
"Tyler Wade","SDP","AAA",30,121,0.123966942,0.214876033,0.576923076,0.278846153,0.371900826,0.35576923,0.727670056,0.076923077,5.806547147935692,0.358974358,0.6730646840296686,15.939323315134875,-1.8310760765162784,0.3431626676527922,82.73155857999892,"15730"
"Miguel Andujar","OAK","AAA",30,18,0,0.166666666,0,0.222222222,0.222222222,0.333333333,0.555555555,0.111111111,5.14285714,0.266666666,-0.02243578853085637,0.6746340673976754,-1.9688964206165458,0.24007230665948656,16.538199871578634,"15878"
"Austin Nola","COL","AAA",35,107,0.093457943,0.130841121,0.714285714,0.347368421,0.411214953,0.47368421,0.884899163,0.126315789,2.95238094625,0.395061728,-0.2542722700163722,19.25903475886599,3.544714635670341,0.39595028533125826,114.6276428790604,"15941"
"J.D. Davis","LAA","AAA",32,213,0.098591549,0.262910798,0.375,0.294117647,0.370892018,0.524064171,0.894956189,0.229946524,6.097283981540866,0.365853658,0.2560849883593619,37.064235347728555,5.782457906226938,0.3894088688031049,114.04522045505644,"16219"
"Sergio Alcantara","SFG","AAA",28,441,0.151927437,0.197278911,0.770114942,0.250681198,0.367579908,0.340599455,0.708179363,0.089918257,4.18119003777688,0.321428571,-2.2801506617106497,55.83823286693632,-8.928264089412089,0.3376461388585774,88.56654145138678,"16417"
"Thairo Estrada","COL","AAA",29,24,0.041666666,0.208333333,0.2,0.304347826,0.333333333,0.347826086,0.681159419,0.04347826,2.64285714,0.388888888,-0.052350173238664865,2.538342843275014,-0.9863644740772812,0.31476159145434696,64.06071061410523,"16426"
"Jacob Nottingham","SEA","AAA",30,65,0.061538461,0.384615384,0.16,0.192982456,0.276923076,0.298245614,0.57516869,0.105263158,2.4345238025,0.333333333,-0.08974315412342548,4.172953174893019,-5.373129142936113,0.26929804820280806,47.3440163902355,"16448"
"Luis Guillorme","HOU","AAA",30,263,0.174904942,0.186311787,0.93877551,0.246511627,0.381679389,0.311627906,0.693307295,0.065116279,2.6664462485462397,0.310975609,-0.5832300982438028,33.486860049228426,-5.138057636757142,0.33834616799920914,97.09257736188688,"16451"
"Forrest Wall","SDP","AAA",29,279,0.103942652,0.218637992,0.475409836,0.298319327,0.384057971,0.428571428,0.812629399,0.130252101,8.253360612485364,0.380681818,3.046684340108186,43.72595649183187,2.75123392761144,0.37050085417602374,99.75866124854049,"16496"
"Matt Chapman","SFG","AAA",32,4,0.25,0.25,1,0,0.25,0,0.25,0,2.64285714,0,-0.007478596176952124,-0.03783837249970734,-0.6252895920584232,0.18873043358325958,3.453719153619137,"16505"
"Connor Joe","SDP","AAA",32,74,0.175675675,0.135135135,1.3,0.266666666,0.405405405,0.35,0.755405405,0.083333334,5.4692985502740274,0.32,-0.42223498737439513,11.242135536200758,0.37428797436451555,0.36524724477046244,96.4865441806109,"16572"
"Aramis Garcia","ARI","AAA",32,296,0.152027027,0.273648648,0.555555555,0.265560165,0.385135135,0.4813278,0.866462935,0.215767635,2.2810150337499997,0.331125827,-0.665595059748739,49.8843251049541,6.412934857609129,0.38341228759894935,106.61597230404651,"16925"
"Jose Herrera","ARI","AAA",28,42,0.142857142,0.095238095,1.5,0.277777777,0.38095238,0.416666666,0.797619046,0.138888889,0.76785714,0.29032258,-0.09722175030037761,6.432405596506462,0.26416779113994554,0.3665945402213505,96.14133782130095,"17040"
"Chad Wallach","LAA","AAA",33,259,0.084942084,0.25096525,0.338461538,0.247826086,0.319066147,0.430434782,0.749500929,0.182608696,2.9272848729570167,0.299363057,-0.97382941422984,31.376778303824572,-6.660688162602278,0.33159452189731226,81.90645790512191,"17161"
"Michael Chavis","LAD","AAA",29,283,0.084805653,0.233215547,0.363636363,0.290697674,0.349823321,0.546511627,0.896334948,0.255813953,4.946232348074571,0.344444444,-1.0989430518820882,47.94357792748633,6.38140414370719,0.384378994311545,120.21843797900593,"17321"
"Richie Martin Jr.","TEX","AAA",30,303,0.07590759,0.207920792,0.365079365,0.257692307,0.347972972,0.369230769,0.717203741,0.111538462,9.310602092915467,0.329896907,2.278822017367929,37.22643498697111,-7.272994894601612,0.3334602540409243,88.00295480652203,"17736"
"Brendan Rodgers","HOU","AAA",28,6,0,0.833333333,0,0.166666666,0.166666666,0.166666666,0.333333332,0,0.14285714,1,-0.007478596176952124,-0.2468508428948855,-1.1280276722329592,0.15407662590344748,-17.676425669218087,"17907"
"Sam Hilliard","COL","AAA",31,414,0.11352657,0.260869565,0.435185185,0.288088642,0.367149758,0.565096952,0.93224671,0.27700831,7.61511428683997,0.36099585,1.7644197642803192,74.40847987729562,13.607278652968526,0.39566551467168676,114.45027854461958,"17954"
"Scott Kingery","LAA","AAA",31,243,0.065843621,0.251028806,0.262295081,0.227678571,0.283950617,0.401785714,0.685736331,0.174107143,6.236076606276248,0.280254777,0.048505985643714666,22.40013690355051,-13.287524684641477,0.29990497182223425,58.29931200451648,"17975"
"Jake Cronenworth","SDP","AAA",31,8,0.5,0.25,2,0.5,0.75,1.25,2,0.75,2.64285714,1,-0.03739298088476062,3.8787519250312443,2.7038494859138127,0.7293966040015221,323.2904882184448,"18036"
"Dylan Moore","TEX","AAA",32,4,0,0.25,0,0.25,0.25,0.5,0.75,0.25,5,0.333333333,0.20000000298023224,0.41716166183119485,-0.17028955772752097,0.31314948201179504,75.3527521193964,"18042"
"Sam Haggerty","TEX","AAA",31,98,0.091836734,0.214285714,0.428571428,0.302325581,0.37113402,0.38372093,0.75485495,0.081395349,7.711816462202105,0.384615384,1.1606849431991577,13.437915439553086,-0.9546394396354524,0.3490600112787227,97.71898581928143,"18054"
"Seth Brown","ARI","AAA",32,161,0.093167701,0.192546583,0.483870967,0.351724137,0.416149068,0.696551724,1.112700792,0.344827587,2.8205811337727997,0.376237623,-0.8466932792216539,39.62736808753307,15.982456500294756,0.46829570931677494,159.270163598074,"18171"
"Brett Sullivan","SDP","AAA",31,42,0.047619047,0.238095238,0.2,0.23076923,0.261904761,0.307692307,0.569597068,0.076923077,4.29058440875,0.3,-0.06730736559256911,2.2127903794376187,-3.9554474259288974,0.2567043318634942,28.882523685726703,"18217"
"Nick Anderson","COL","AAA",34,0,0,0,0,0,0,0,0,0,0.14285714,0,0,0,0,0,-100,"18337"
"Victor Robles","SEA","AAA",28,32,0,0.28125,0,0.310344827,0.375,0.517241379,0.892241379,0.206896552,5.4203310284003035,0.421052631,-0.177463810890913,5.711721862232446,1.0121121057627198,0.3943099547177553,125.20545629266957,"18363"
"Leody Taveras","SEA","AAA",26,372,0.110215053,0.153225806,0.719298245,0.28,0.357526881,0.446153846,0.803680727,0.166153846,7.833361429718359,0.305343511,4.112069626804441,53.78540484813468,-0.8475585708258873,0.3572228141229429,102.10639117897303,"18900"
"Chris Okey","LAD","AAA",30,161,0.055900621,0.248447204,0.225,0.228187919,0.279503105,0.335570469,0.615073574,0.10738255,2.7991071400000003,0.289719626,-0.26922946237027645,11.796439116207873,-11.848472471030439,0.27921933565080537,54.72161714622663,"19245"
"Cavan Biggio","LAA","AAA",30,120,0.133333333,0.308333333,0.432432432,0.242424242,0.375,0.303030303,0.678030303,0.060606061,4.643492839490698,0.37704918,-0.7418925291858613,14.846329646513485,-2.7772069402479893,0.3344007988770803,79.78442362302069,"19252"
"Nick Hernandez","HOU","AAA",30,0,0,0,0,0,0,0,0,0,0.14285714,0,0,0,0,0,-100,"19281"
"Nick Senzel","LAD","AAA",30,411,0.109489051,0.184914841,0.592105263,0.252124645,0.340632603,0.407932011,0.748564614,0.155807366,4.897250357715967,0.283088235,0.05971939396113157,51.62818192675551,-8.732430882902532,0.3364752888679504,90.3824680583778,"19293"
"Nicky Lopez","ARI","AAA",30,109,0.045871559,0.082568807,0.555555555,0.267326732,0.302752293,0.316831683,0.619583976,0.049504951,5.169024411199181,0.287234042,-1.0521493810229003,8.61747698218281,-7.390568750792196,0.28555197890745393,45.66542162105637,"19339"
